init_id,cell,Strf_gain,Strf_alpha,output_ad,on_ron_gSYN,off_ron_gSYN,on_sonoff_gSYN,off_sonoff_gSYN,sonoff_ron_gSYN,abs_ref,rel_ref_a,rel_ref_b,rel_ref_c
0,1,0.018534181639552116,46.01083755493164,0.0033648561220616102,0.03068811446428299,0.04218827933073044,0.021331341937184334,0.01656278595328331,0.016040436923503876,7.87793493270874,3.875443696975708,8.204771041870117,0.8163548111915588
0,2,0.006555918604135513,71.78376007080078,0.002622542204335332,0.03494926542043686,0.04911832511425018,0.04825308918952942,0.010023619048297405,0.04513125121593475,7.580502033233643,4.515384197235107,7.198287010192871,0.6790536046028137
0,7,0.006742481142282486,69.91392517089844,0.0034283739514648914,0.02784099243581295,0.03415742516517639,0.022844068706035614,0.048289161175489426,0.01633625477552414,5.700777530670166,6.187594413757324,3.9068660736083984,0.5716942548751831
