seed,sim_len,row_index,init_id,cell,row_kind,offset_index,log_offset,epsilon,center_gain,gain,loss,analytic_gradient_gain,analytic_gradient_log_gain,firing_rate_hz,spike_count,center_Strf_alpha,center_output_ad,center_on_ron_gSYN,center_off_ron_gSYN,center_on_sonoff_gSYN,center_off_sonoff_gSYN,center_sonoff_ron_gSYN,center_abs_ref,center_rel_ref_a,center_rel_ref_b,center_rel_ref_c
123,29801,0,0,1,minus,0,-0.1,0.1,0.010369358584284782,0.009382584132254124,5851.0,-7835.548828125,-73.51769610226802,34.562598570517764,1030.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
123,29801,0,0,2,minus,0,-0.1,0.1,0.0017865144181996584,0.0016165050910785794,8817.0,5135675.0,8301.844783624983,68.48763464313278,2041.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
123,29801,0,0,7,minus,0,-0.1,0.1,0.015980957075953484,0.014460167847573757,42143.0,180582304.0,2611250.42614159,133.3847857454448,3975.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
123,29801,1,0,1,minus,1,-0.05,0.05,0.010369358584284782,0.009863639250397682,5590.0,-4271.95947265625,-42.13706713060037,36.40817422234153,1085.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
123,29801,1,0,2,minus,1,-0.05,0.05,0.0017865144181996584,0.0016993851168081164,9427.0,5806744.0,9867.89433071483,70.8365491090903,2111.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
123,29801,1,0,7,minus,1,-0.05,0.05,0.015980957075953484,0.01520155742764473,42815.0,213186096.0,3240760.6811193824,134.5256870574813,4009.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
123,29801,2,0,1,minus,2,-0.02,0.02,0.010369358584284782,0.010164031758904457,5582.0,-2586.609619140625,-26.290382316833075,37.14640448307104,1107.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
123,29801,2,0,2,minus,2,-0.02,0.02,0.0017865144181996584,0.001751139061525464,9682.0,5629464.5,9857.975181420916,71.40699976510855,2128.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
123,29801,2,0,7,minus,2,-0.02,0.02,0.015980957075953484,0.015664512291550636,43327.0,219010176.0,3430687.593926668,135.02902587161503,4024.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
123,29801,3,0,1,minus,3,-0.01,0.01,0.010369358584284782,0.010266182012856007,5557.0,-4326.71435546875,-44.41883709087915,37.179960404013286,1108.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
123,29801,3,0,2,minus,3,-0.01,0.01,0.0017865144181996584,0.0017687382642179728,9739.0,5601711.5,9907.961475159856,71.7090030535888,2137.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
123,29801,3,0,7,minus,3,-0.01,0.01,0.015980957075953484,0.015821943059563637,43607.0,230447840.0,3646132.6026794314,135.29747323915305,4032.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
123,29801,4,0,1,minus,4,-0.005,0.005,0.010369358584284782,0.01031764131039381,5488.0,-4919.73486328125,-50.76005966157527,37.347740008724536,1113.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
123,29801,4,0,2,minus,4,-0.005,0.005,0.0017865144181996584,0.0017776041058823466,9832.0,5794034.0,10299.498628021916,72.0445622630113,2147.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
123,29801,4,0,7,minus,4,-0.005,0.005,0.015980957075953484,0.015901250764727592,43536.0,232043984.0,3689789.578030437,135.33102916009528,4033.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
