seed,sim_len,row_index,init_id,cell,row_kind,offset_index,log_offset,epsilon,center_gain,gain,loss,analytic_gradient_gain,analytic_gradient_log_gain,firing_rate_hz,spike_count,center_Strf_alpha,center_output_ad,center_on_ron_gSYN,center_off_ron_gSYN,center_on_sonoff_gSYN,center_off_sonoff_gSYN,center_sonoff_ron_gSYN,center_abs_ref,center_rel_ref_a,center_rel_ref_b,center_rel_ref_c
1819,29801,0,0,1,minus,0,-0.1,0.1,0.010369358584284782,0.009382584132254124,5615.0,3015.065185546875,28.289102767623945,34.62971041240227,1032.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1819,29801,0,0,2,minus,0,-0.1,0.1,0.0017865144181996584,0.0016165050910785794,8527.0,5607690.0,9064.859434190439,68.11851951276802,2030.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1819,29801,0,0,7,minus,0,-0.1,0.1,0.015980957075953484,0.014460167847573757,41998.0,181032160.0,2617755.419408828,133.31767390356026,3973.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1819,29801,1,0,1,minus,1,-0.05,0.05,0.010369358584284782,0.009863639250397682,5560.0,-5363.5556640625,-52.90417816973968,35.33438475218952,1053.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1819,29801,1,0,2,minus,1,-0.05,0.05,0.0017865144181996584,0.0016993851168081164,9219.0,5526293.0,9391.300075320876,70.13187476930304,2090.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1819,29801,1,0,7,minus,1,-0.05,0.05,0.015980957075953484,0.01520155742764473,42952.0,201512048.0,3063296.9700343013,134.5927988993658,4011.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1819,29801,2,0,1,minus,2,-0.02,0.02,0.010369358584284782,0.010164031758904457,5501.0,-12373.2197265625,-125.76179826068437,36.173282775745776,1078.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1819,29801,2,0,2,minus,2,-0.02,0.02,0.0017865144181996584,0.001751139061525464,9517.0,5379216.5,9419.756133552291,71.20566423945505,2122.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1819,29801,2,0,7,minus,2,-0.02,0.02,0.015980957075953484,0.015664512291550636,43473.0,216684208.0,3394252.4396009147,135.33102916009528,4033.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1819,29801,3,0,1,minus,3,-0.01,0.01,0.010369358584284782,0.010266182012856007,5474.0,-12288.9453125,-126.16054932415864,36.40817422234153,1085.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
