init_id,cell,epsilon,epsilon_percent_log,center_gain,seed_count,fd_log_mean,fd_log_ci_low,fd_log_ci_high,fd_log_sem,analytic_log_mean,analytic_log_ci_low,analytic_log_ci_high,analytic_log_sem,fd_resolved,analytic_resolved,raw_aligned,zero_difference_fraction,center_firing_rate_mean_hz,stable_sign_window,magnitude_stable_window,qualified,status
0,7,0.0025,0.25,0.0159809570759534,8,12474.883135405184,-3201.4371367137755,28151.203407524143,6629.518521413947,3600521.7427777834,3506935.7141360645,3694107.7714195023,39577.54750196789,False,True,True,0.0,135.45266937351096,False,False,False,gray
0,7,0.005,0.5,0.0159809570759534,8,10037.437411962528,-433.03654037513843,20507.911364300195,4427.965223347799,3600521.7427777834,3506935.7141360645,3694107.7714195023,39577.54750196789,False,True,True,0.0,135.45266937351096,False,False,False,gray
0,7,0.01,1.0,0.0159809570759534,8,18224.902296946515,8346.986854767163,28102.817739125865,4177.372128161884,3600521.7427777834,3506935.7141360645,3694107.7714195023,39577.54750196789,True,True,True,0.0,135.45266937351096,True,True,True,green
0,7,0.02,2.0,0.0159809570759534,8,17874.96456007089,12924.568618545163,22825.360501596617,2093.5232894575934,3600521.7427777834,3506935.7141360645,3694107.7714195023,39577.54750196789,True,True,True,0.0,135.45266937351096,True,True,True,green
0,7,0.05,5.0,0.0159809570759534,8,17098.762876711764,15286.468700308924,18911.057053114604,766.4195168353276,3600521.7427777834,3506935.7141360645,3694107.7714195023,39577.54750196789,True,True,True,0.0,135.45266937351096,True,True,True,green
0,7,0.1,10.0,0.0159809570759534,8,15866.875193850337,14955.237348443625,16778.51303925705,385.53180057789075,3600521.7427777834,3506935.7141360645,3694107.7714195023,39577.54750196789,True,True,True,0.0,135.45266937351096,True,True,True,green
1,1,0.0025,0.25,0.0065463040955364,8,47573.970256332206,31087.612378433412,64060.328134231,6972.083563295001,340265.44394642673,328430.6940417601,352100.19385109335,5004.917756677341,True,True,True,0.0,160.59444313949194,True,True,True,green
1,1,0.005,0.5,0.0065463040955364,8,30625.085721704912,18953.671427510035,42296.50001589979,4935.8430991025925,340265.44394642673,328430.6940417601,352100.19385109335,5004.917756677341,True,True,True,0.0,160.59444313949194,True,True,True,green
1,1,0.01,1.0,0.0065463040955364,8,26068.778544901394,14062.995613079558,38074.56147672323,5077.2476530826725,340265.44394642673,328430.6940417601,352100.19385109335,5004.917756677341,True,True,True,0.0,160.59444313949194,True,True,True,green
1,1,0.02,2.0,0.0065463040955364,8,28081.236043072422,21131.79874889705,35030.67333724779,2938.9182190338734,340265.44394642673,328430.6940417601,352100.19385109335,5004.917756677341,True,True,True,0.0,160.59444313949194,True,True,True,green
1,1,0.05,5.0,0.0065463040955364,8,30451.270610818938,26702.349231487344,34200.19199015053,1585.4194918310436,340265.44394642673,328430.6940417601,352100.19385109335,5004.917756677341,True,True,True,0.0,160.59444313949194,True,True,True,green
1,1,0.1,10.0,0.0065463040955364,8,28681.871619485395,25606.77663987566,31756.96659909513,1300.4581922639013,340265.44394642673,328430.6940417601,352100.19385109335,5004.917756677341,True,True,True,0.0,160.59444313949194,True,True,True,green
1,2,0.0025,0.25,0.0059406426735222,8,5774.930479346118,3903.5515399851256,7646.30941870711,791.4064731850958,5203.170920741017,4916.477647084464,5489.86419439757,121.2426344115517,True,True,True,0.0,51.453810274822985,True,True,True,green
1,2,0.005,0.5,0.0059406426735222,8,5124.994451204315,1771.7456633409051,8478.243239067724,1418.0894852975896,5203.170920741017,4916.477647084464,5489.86419439757,121.2426344115517,True,True,True,0.0,51.453810274822985,True,True,True,green
1,2,0.01,1.0,0.0059406426735222,8,3981.2485169512283,1132.6433413733967,6829.85369252906,1204.675615442514,5203.170920741017,4916.477647084464,5489.86419439757,121.2426344115517,True,True,True,0.0,51.453810274822985,True,True,True,green
1,2,0.02,2.0,0.0059406426735222,8,3581.252369993759,1286.5471912446196,5875.957548742899,970.4312121485905,5203.170920741017,4916.477647084464,5489.86419439757,121.2426344115517,True,True,True,0.0,51.453810274822985,True,True,True,green
1,2,0.05,5.0,0.0059406426735222,8,3965.00284671427,3151.5234041895983,4778.482289238942,344.0205952284897,5203.170920741017,4916.477647084464,5489.86419439757,121.2426344115517,True,True,True,0.0,51.453810274822985,True,True,True,green
1,2,0.1,10.0,0.0059406426735222,8,3741.249021848802,3241.9122048790373,4240.585838818566,211.16962520934004,5203.170920741017,4916.477647084464,5489.86419439757,121.2426344115517,True,True,True,0.0,51.453810274822985,True,True,True,green
1,7,0.0025,0.25,0.0054341284558176,8,3199.97646924715,-9718.161970613397,16118.114909107699,5463.08295331025,40629.871260476066,38856.48283991838,42403.25968103375,749.9662660412753,False,True,True,0.0,87.40897956444414,False,False,False,gray
1,7,0.005,0.5,0.0054341284558176,8,1624.9931422190853,-7395.669399670978,10645.65568410915,3814.839730165944,40629.871260476066,38856.48283991838,42403.25968103375,749.9662660412753,False,True,True,0.0,87.40897956444414,False,False,False,gray
1,7,0.01,1.0,0.0054341284558176,8,6418.748353123552,1336.1364408569598,11501.360265390143,2149.437446073304,40629.871260476066,38856.48283991838,42403.25968103375,749.9662660412753,True,True,True,0.0,87.40897956444414,True,True,True,green
1,7,0.02,2.0,0.0054341284558176,8,7490.644246051141,5329.193210066728,9652.095282035552,914.0780124066152,40629.871260476066,38856.48283991838,42403.25968103375,749.9662660412753,True,True,True,0.0,87.40897956444414,True,True,True,green
1,7,0.05,5.0,0.0054341284558176,8,8087.503342567041,6563.762636713773,9611.244048420309,644.3902048398992,40629.871260476066,38856.48283991838,42403.25968103375,749.9662660412753,True,True,True,0.0,87.40897956444414,True,True,True,green
1,7,0.1,10.0,0.0054341284558176,8,7767.4977117250055,7185.058069635959,8349.937353814052,246.3138241505901,40629.871260476066,38856.48283991838,42403.25968103375,749.9662660412753,True,True,True,0.0,87.40897956444414,True,True,True,green
2,1,0.0025,0.25,0.0166266057640314,8,15049.91637935636,-13363.218540866455,43463.05129957918,12015.919612210711,3399689.8654364683,3322409.293405243,3476970.4374676934,32681.96711556601,False,True,True,0.0,218.69232576088052,False,False,False,gray
2,1,0.005,0.5,0.0166266057640314,8,23862.708823117893,2785.607783662479,44939.80986257331,8913.509630656166,3399689.8654364683,3322409.293405243,3476970.4374676934,32681.96711556601,True,True,True,0.0,218.69232576088052,True,True,True,green
2,1,0.01,1.0,0.0166266057640314,8,23049.972762014182,13617.517754059641,32482.427769968723,3988.9868344202864,3399689.8654364683,3322409.293405243,3476970.4374676934,32681.96711556601,True,True,True,0.0,218.69232576088052,True,True,True,green
2,1,0.02,2.0,0.0166266057640314,8,19765.64996812187,14848.98649209086,24682.313444152882,2079.2578240366097,3399689.8654364683,3322409.293405243,3476970.4374676934,32681.96711556601,True,True,True,0.0,218.69232576088052,True,True,True,green
2,1,0.05,5.0,0.0166266057640314,8,22038.751292603803,20746.700366047946,23330.80221915966,546.4085575903013,3399689.8654364683,3322409.293405243,3476970.4374676934,32681.96711556601,True,True,True,0.0,218.69232576088052,True,True,True,green
2,1,0.1,10.0,0.0166266057640314,8,21194.996453397423,20091.679765649515,22298.313141145332,466.59281575274673,3399689.8654364683,3322409.293405243,3476970.4374676934,32681.96711556601,True,True,True,0.0,218.69232576088052,True,True,True,green
2,2,0.0025,0.25,0.0100537622347474,8,153324.3823073905,78714.35383352432,227934.41078125668,31552.593788890437,2126017.9864548333,2094905.1995723646,2157130.7733373023,13157.602888286205,True,True,True,0.0,304.6332337841012,True,True,True,green
2,2,0.005,0.5,0.0100537622347474,8,118737.39044967399,84310.12133627161,153164.65956307636,14559.297990034807,2126017.9864548333,2094905.1995723646,2157130.7733373023,13157.602888286205,True,True,True,0.0,304.6332337841012,True,True,True,green
2,2,0.01,1.0,0.0100537622347474,8,134475.3134121634,113352.56116416963,155598.06566015718,8932.815534546651,2126017.9864548333,2094905.1995723646,2157130.7733373023,13157.602888286205,True,True,True,0.0,304.6332337841012,True,True,True,green
2,2,0.02,2.0,0.0100537622347474,8,129806.42547007777,116684.25653845286,142928.5944017027,5549.367483136472,2126017.9864548333,2094905.1995723646,2157130.7733373023,13157.602888286205,True,True,True,0.0,304.6332337841012,True,True,True,green
2,2,0.05,5.0,0.0100537622347474,8,129691.29566676654,122940.040457913,136442.55087562007,2855.106981291412,2126017.9864548333,2094905.1995723646,2157130.7733373023,13157.602888286205,True,True,True,0.0,304.6332337841012,True,True,True,green
2,2,0.1,10.0,0.0100537622347474,8,132427.45297502558,128191.73038541985,136663.1755646313,1791.28780682706,2126017.9864548333,2094905.1995723646,2157130.7733373023,13157.602888286205,True,True,True,0.0,304.6332337841012,True,True,True,green
2,7,0.0025,0.25,0.0021897365804761,8,12524.809436193133,4424.8618488978045,20624.757023488462,3425.4692185615936,7165.237357443904,6893.467041881221,7437.0076730065875,114.93171288403309,True,True,True,0.0,79.43525385054193,True,True,True,green
2,7,0.005,0.5,0.0021897365804761,8,10074.98513731452,2760.6489319119664,17389.32134271707,3093.234030935654,7165.237357443904,6893.467041881221,7437.0076730065875,114.93171288403309,True,True,True,0.0,79.43525385054193,True,True,True,green
2,7,0.01,1.0,0.0021897365804761,8,10925.004068217986,5917.542948181415,15932.465188254557,2117.6561631995446,7165.237357443904,6893.467041881221,7437.0076730065875,114.93171288403309,True,True,True,0.0,79.43525385054193,True,True,True,green
2,7,0.02,2.0,0.0021897365804761,8,8543.771779964043,5896.36086252322,11191.182697404867,1119.5905293018782,7165.237357443904,6893.467041881221,7437.0076730065875,114.93171288403309,True,True,True,0.0,79.43525385054193,True,True,True,green
2,7,0.05,5.0,0.0021897365804761,8,8433.746559368687,7195.500873113906,9671.992245623467,523.6543122742279,7165.237357443904,6893.467041881221,7437.0076730065875,114.93171288403309,True,True,True,0.0,79.43525385054193,True,True,True,green
2,7,0.1,10.0,0.0021897365804761,8,9014.375142021709,8618.789698075469,9409.960585967949,167.29315183153452,7165.237357443904,6893.467041881221,7437.0076730065875,114.93171288403309,True,True,True,0.0,79.43525385054193,True,True,True,green
3,1,0.0025,0.25,0.0030624063219875,8,2274.9565169103453,-5033.924995411092,9583.838029231782,3090.9272402997035,7591.533107551622,6371.928569777347,8811.137645325898,515.7709673969398,False,True,True,0.0,61.159860407368875,False,False,False,gray
3,1,0.005,0.5,0.0030624063219875,8,2099.998306294448,-1408.157371202044,5608.15398379094,1483.5996353896132,7591.533107551622,6371.928569777347,8811.137645325898,515.7709673969398,False,True,True,0.0,61.159860407368875,False,False,False,gray
3,1,0.01,1.0,0.0030624063219875,8,-75.00002317731128,-4468.289335370283,4318.289289015661,1857.9228007298418,7591.533107551622,6371.928569777347,8811.137645325898,515.7709673969398,False,True,False,0.0,61.159860407368875,False,False,False,gray
3,1,0.02,2.0,0.0030624063219875,8,618.7505742783269,-860.3122473414171,2097.8133958980707,625.4959199642243,7591.533107551622,6371.928569777347,8811.137645325898,515.7709673969398,False,True,True,0.0,61.159860407368875,False,False,False,gray
3,1,0.05,5.0,0.0030624063219875,8,648.7502953474183,-135.6528054377403,1433.1533961325767,331.72420533909076,7591.533107551622,6371.928569777347,8811.137645325898,515.7709673969398,False,True,True,0.0,61.159860407368875,False,False,False,gray
3,1,0.1,10.0,0.0030624063219875,8,1356.87479501759,745.7950710373657,1967.9545189978144,258.4257196755924,7591.533107551622,6371.928569777347,8811.137645325898,515.7709673969398,True,True,True,0.0,61.159860407368875,False,False,False,gray
3,2,0.0025,0.25,0.0152102718129754,8,12824.93872933325,-13611.246394361957,39261.12385302845,11179.867205492834,1076487.3511024239,1059619.3779124406,1093355.3242924071,7133.468743975391,False,True,True,0.0,156.34542465017952,False,False,False,gray
3,2,0.005,0.5,0.0152102718129754,8,15449.974363520243,9526.275121853447,21373.67360518704,2505.133421378326,1076487.3511024239,1059619.3779124406,1093355.3242924071,7133.468743975391,True,True,True,0.0,156.34542465017952,True,True,True,green
3,2,0.01,1.0,0.0152102718129754,8,19943.722642052533,14820.832218287476,25066.61306581759,2166.4712354676794,1076487.3511024239,1059619.3779124406,1093355.3242924071,7133.468743975391,True,True,True,0.0,156.34542465017952,True,True,True,green
3,2,0.02,2.0,0.0152102718129754,8,18015.64577053881,13736.34669653022,22294.944844547397,1809.716309526176,1076487.3511024239,1059619.3779124406,1093355.3242924071,7133.468743975391,True,True,True,0.0,156.34542465017952,True,True,True,green
3,2,0.05,5.0,0.0152102718129754,8,16613.7511978699,14585.287261503323,18642.215134236478,857.8377452570859,1076487.3511024239,1059619.3779124406,1093355.3242924071,7133.468743975391,True,True,True,0.0,156.34542465017952,True,True,True,green
3,2,0.1,10.0,0.0152102718129754,8,17141.244045124542,16377.656105895263,17904.831984353823,322.92146996079185,1076487.3511024239,1059619.3779124406,1093355.3242924071,7133.468743975391,True,True,True,0.0,156.34542465017952,True,True,True,green
