seed,sim_len,row_index,init_id,cell,row_kind,offset_index,log_offset,epsilon,center_gain,gain,loss,analytic_gradient_gain,analytic_gradient_log_gain,firing_rate_hz,spike_count,center_Strf_alpha,center_output_ad,center_on_ron_gSYN,center_off_ron_gSYN,center_on_sonoff_gSYN,center_off_sonoff_gSYN,center_sonoff_ron_gSYN,center_abs_ref,center_rel_ref_a,center_rel_ref_b,center_rel_ref_c
1415,29801,0,0,1,minus,0,-0.1,0.1,0.010369358584284782,0.009382584132254124,5775.0,-13800.3037109375,-129.4825106185299,34.831045938055766,1038.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1415,29801,0,0,2,minus,0,-0.1,0.1,0.0017865144181996584,0.0016165050910785794,8886.0,5759299.0,9309.936154543771,69.02452937820878,2057.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1415,29801,0,0,7,minus,0,-0.1,0.1,0.015980957075953484,0.014460167847573757,42257.0,177259264.0,2563198.7099773884,133.31767390356026,3973.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1415,29801,1,0,1,minus,1,-0.05,0.05,0.010369358584284782,0.009863639250397682,5540.0,-17518.796875,-172.79909247599426,36.27395053857253,1081.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1415,29801,1,0,2,minus,1,-0.05,0.05,0.0017865144181996584,0.0016993851168081164,9373.0,5809843.5,9873.161574884376,70.73588134626354,2108.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1415,29801,1,0,7,minus,1,-0.05,0.05,0.015980957075953484,0.01520155742764473,43557.0,201041568.0,3056144.941295743,135.0625817925573,4025.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1415,29801,2,0,1,minus,2,-0.02,0.02,0.010369358584284782,0.010164031758904457,5430.0,-28346.033203125,-288.10998171552274,36.743733431764035,1095.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1415,29801,2,0,2,minus,2,-0.02,0.02,0.0017865144181996584,0.001751139061525464,9870.0,6196895.5,10851.625770241371,71.9774504211268,2145.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1415,29801,2,0,7,minus,2,-0.02,0.02,0.015980957075953484,0.015664512291550636,43965.0,213123040.0,3338468.479692638,135.39814100197978,4035.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1415,29801,3,0,1,minus,3,-0.01,0.01,0.010369358584284782,0.010266182012856007,5444.0,-25390.2421875,-260.66084764737025,37.01218079930204,1103.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
