seed,sim_len,row_index,init_id,cell,row_kind,offset_index,log_offset,epsilon,center_gain,gain,loss,analytic_gradient_gain,analytic_gradient_log_gain,firing_rate_hz,spike_count,center_Strf_alpha,center_output_ad,center_on_ron_gSYN,center_off_ron_gSYN,center_on_sonoff_gSYN,center_off_sonoff_gSYN,center_sonoff_ron_gSYN,center_abs_ref,center_rel_ref_a,center_rel_ref_b,center_rel_ref_c
456,29801,0,0,1,minus,0,-0.1,0.1,0.010369358584284782,0.009382584132254124,5472.0,3201.90869140625,30.042177680914847,34.529042649575516,1029.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
456,29801,0,0,2,minus,0,-0.1,0.1,0.0017865144181996584,0.0016165050910785794,8902.0,5498629.5,8888.562580704864,68.01785174994127,2027.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
456,29801,0,0,7,minus,0,-0.1,0.1,0.015980957075953484,0.014460167847573757,42272.0,172537312.0,2494918.491489202,132.81433508942652,3958.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
456,29801,1,0,1,minus,1,-0.05,0.05,0.010369358584284782,0.009863639250397682,5417.0,-2516.912353515625,-24.825915479947525,35.904835408207774,1070.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
456,29801,1,0,2,minus,1,-0.05,0.05,0.0017865144181996584,0.0016993851168081164,9481.0,5917528.5,10056.159861187858,69.86342740176504,2082.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
456,29801,1,0,7,minus,1,-0.05,0.05,0.015980957075953484,0.01520155742764473,43080.0,187836512.0,2855407.5241764784,134.19012784805878,3999.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
456,29801,2,0,1,minus,2,-0.02,0.02,0.010369358584284782,0.010164031758904457,5372.0,-5136.02685546875,-52.20274007357057,36.877957115533036,1099.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
456,29801,2,0,2,minus,2,-0.02,0.02,0.0017865144181996584,0.001751139061525464,10067.0,6636922.0,11622.173362497706,71.47411160699305,2130.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
456,29801,2,0,7,minus,2,-0.02,0.02,0.015980957075953484,0.015664512291550636,43325.0,209414304.0,3280372.9390345216,134.5927988993658,4011.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
456,29801,3,0,1,minus,3,-0.01,0.01,0.010369358584284782,0.010266182012856007,5342.0,-2797.302490234375,-28.717616509761456,36.81084527364853,1097.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
456,29801,3,0,2,minus,3,-0.01,0.01,0.0017865144181996584,0.0017687382642179728,10128.0,6694765.5,11841.287909816368,71.9103385792423,2143.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
456,29801,3,0,7,minus,3,-0.01,0.01,0.015980957075953484,0.015821943059563637,43582.0,219924224.0,3479628.5495467186,135.02902587161503,4024.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
456,29801,4,0,1,minus,4,-0.005,0.005,0.010369358584284782,0.01031764131039381,5330.0,-1464.708740234375,-15.112339405937064,36.94506895741753,1101.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
