seed,sim_len,row_index,init_id,cell,row_kind,offset_index,log_offset,epsilon,center_gain,gain,loss,analytic_gradient_gain,analytic_gradient_log_gain,firing_rate_hz,spike_count,center_Strf_alpha,center_output_ad,center_on_ron_gSYN,center_off_ron_gSYN,center_on_sonoff_gSYN,center_off_sonoff_gSYN,center_sonoff_ron_gSYN,center_abs_ref,center_rel_ref_a,center_rel_ref_b,center_rel_ref_c
1617,29801,0,0,1,minus,0,-0.1,0.1,0.010369358584284782,0.009382584132254124,5422.0,7072.29296875,66.35638378724616,35.60283211972752,1061.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1617,29801,0,0,2,minus,0,-0.1,0.1,0.0017865144181996584,0.0016165050910785794,8694.0,4125614.0,6669.076034825062,68.15207543371028,2031.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1617,29801,0,0,7,minus,0,-0.1,0.1,0.015980957075953484,0.014460167847573757,41830.0,179918304.0,2601648.874690801,132.94855877319551,3962.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1617,29801,1,0,1,minus,1,-0.05,0.05,0.010369358584284782,0.009863639250397682,5375.0,3840.37841796875,37.88010729985672,36.743733431764035,1095.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1617,29801,1,0,2,minus,1,-0.05,0.05,0.0017865144181996584,0.0016993851168081164,9402.0,5079508.0,8632.040295907762,69.96409516459178,2085.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1617,29801,1,0,7,minus,1,-0.05,0.05,0.015980957075953484,0.01520155742764473,42492.0,205703888.0,3127019.4665217996,134.15657192711654,3998.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1617,29801,2,0,1,minus,2,-0.02,0.02,0.010369358584284782,0.010164031758904457,5399.0,716.1825561523438,7.2793022459057966,37.24707224589778,1110.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1617,29801,2,0,2,minus,2,-0.02,0.02,0.0017865144181996584,0.001751139061525464,9707.0,5163219.0,9041.514474110445,70.66876950437904,2106.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1617,29801,2,0,7,minus,2,-0.02,0.02,0.015980957075953484,0.015664512291550636,42827.0,212491312.0,3328572.768671721,134.5927988993658,4011.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1617,29801,3,0,1,minus,3,-0.01,0.01,0.010369358584284782,0.010266182012856007,5361.0,13233.1826171875,135.8542613574091,37.44840777155129,1116.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1617,29801,3,0,2,minus,3,-0.01,0.01,0.0017865144181996584,0.0017687382642179728,9684.0,5011580.0,8864.173310189508,70.9707727928593,2115.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1617,29801,3,0,7,minus,3,-0.01,0.01,0.015980957075953484,0.015821943059563637,43296.0,216901456.0,3431802.4863684475,135.02902587161503,4024.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1617,29801,4,0,1,minus,4,-0.005,0.005,0.010369358584284782,0.01031764131039381,5412.0,11217.73828125,115.74059989981106,37.48196369249354,1117.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1617,29801,4,0,2,minus,4,-0.005,0.005,0.0017865144181996584,0.0017776041058823466,9744.0,5011772.0,8908.94648494618,71.1721083185128,2121.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1617,29801,4,0,7,minus,4,-0.005,0.005,0.015980957075953484,0.015901250764727592,43351.0,224610368.0,3571585.785925746,135.1296936344418,4027.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1617,29801,5,0,1,minus,5,-0.0025,0.0025,0.010369358584284782,0.010343467816710472,5386.0,10958.8740234375,113.35276076881019,37.61618737626254,1121.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1617,29801,5,0,2,minus,5,-0.0025,0.0025,0.0017865144181996584,0.001782053615897894,9890.0,5075489.5,9044.794415926794,71.3734438441663,2127.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1617,29801,5,0,7,minus,5,-0.0025,0.0025,0.015980957075953484,0.01594105362892151,43463.0,223932928.0,3569726.814529419,135.2639173182108,4031.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1617,29801,6,0,1,center,6,0.0,0.0,0.010369358584284782,0.010369358584284782,5369.0,12164.8193359375,126.14137380737702,37.649743297204786,1122.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1617,29801,6,0,2,center,6,0.0,0.0,0.0017865144181996584,0.0017865144181996584,9870.0,5146324.5,9193.982919984148,71.4405556860508,2129.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
