seed,init_id,cell,epsilon,center_gain,gain_minus,gain_plus,actual_log_span,loss_minus,loss_center,loss_plus,fd_gradient_gain,fd_gradient_log_gain,analytic_gradient_gain,analytic_gradient_log_gain,loss_difference_exact_zero,center_firing_rate_hz
789,0,1,0.05,0.0103693585842847,0.0098636392503976,0.0109010068699717,0.09999996551169933,5533.0,5408.0,5315.0,-210147.29579616323,-2180.000751845214,-2972.791748046875,-30.825943631900827,False,36.87795711553304
789,0,1,0.1,0.0103693585842847,0.0093825841322541,0.0114599140360951,0.19999999112472408,5620.0,5408.0,5340.0,-134788.4125108282,-1400.0000621269342,-2972.791748046875,-30.825943631900827,False,36.87795711553304
789,0,2,0.0025,0.0017865144181996,0.0017820536158978,0.0017909863963723,0.005000111420305943,10236.0,10255.0,10282.0,5149572.423873384,9199.794991205494,5707232.5,10196.053149267682,False,72.51434515620281
789,0,2,0.005,0.0017865144181996,0.0017776041058823,0.0017954693175852,0.0099999963403884,10255.0,10255.0,10314.0,3302507.7441664417,5900.002159171634,5707232.5,10196.053149267682,False,72.51434515620281
789,0,2,0.01,0.0017865144181996,0.0017687382642179,0.001804469153285,0.02000000331028129,10168.0,10255.0,10368.0,5597397.80402367,9999.998344859629,5707232.5,10196.053149267682,False,72.51434515620281
789,0,2,0.02,0.0017865144181996,0.0017511390615254,0.0018226043321192,0.0399999614696502,10051.0,10255.0,10480.0,6002915.772031214,10725.01033095999,5707232.5,10196.053149267682,False,72.51434515620281
789,0,2,0.05,0.0017865144181996,0.0016993851168081,0.0018781109247356,0.09999995475703988,9705.0,10255.0,10939.0,6904430.951016154,12340.005582983806,5707232.5,10196.053149267682,False,72.51434515620281
789,0,2,0.1,0.0017865144181996,0.0016165050910785,0.0019744038581848,0.20000004120816775,9102.0,10255.0,11633.0,7071832.128575798,12654.997392553723,5707232.5,10196.053149267682,False,72.51434515620281
789,0,7,0.0025,0.0159809570759534,0.0159410536289215,0.0160209592431783,0.005000046839955753,43323.0,43406.0,43556.0,2915940.289892233,46599.56345570193,224786208.0,3592298.741314352,False,135.16324955538403
789,0,7,0.005,0.0159809570759534,0.0159012507647275,0.0160610619932413,0.010000062354597996,43559.0,43406.0,43628.0,431759.3991466083,6899.95697559566,224786208.0,3592298.741314352,False,135.16324955538403
789,0,7,0.01,0.0159809570759534,0.0158219430595636,0.0161415692418813,0.020000107219289184,43444.0,43406.0,43899.0,1423537.9489272828,22749.878038712384,224786208.0,3592298.741314352,False,135.16324955538403
789,0,7,0.02,0.0159809570759534,0.0156645122915506,0.0163037944585084,0.040000079306292305,43448.0,43406.0,44029.0,908831.8586530398,14524.971201959703,224786208.0,3592298.741314352,False,135.16324955538403
789,0,7,0.05,0.0159809570759534,0.0152015574276447,0.0168003179132938,0.09999992469214376,42965.0,43406.0,44609.0,1028296.6177591839,16440.01238062089,224786208.0,3592298.741314352,False,135.16324955538403
789,0,7,0.1,0.0159809570759534,0.0144601678475737,0.0176616888493299,0.19999999755654047,42160.0,43406.0,44937.0,867400.2133600472,13885.00016963718,224786208.0,3592298.741314352,False,135.16324955538403
789,1,1,0.0025,0.0065463040955364,0.0065299584530293,0.0065626907162368,0.005000108225534074,42743.0,42988.0,43062.0,9745736.125172688,63798.619072075555,48689088.0,318733.5761823356,False,160.095298815476
789,1,1,0.005,0.0065463040955364,0.0065136542543768,0.0065791173838078,0.009999972009317562,42832.0,42988.0,43313.0,7347647.510603402,48100.134635559385,48689088.0,318733.5761823356,False,160.095298815476
789,1,1,0.01,0.0065463040955364,0.0064811673946678,0.006612095516175,0.019999978100315407,42844.0,42988.0,43148.0,2321884.6837520893,15200.016643778516,48689088.0,318733.5761823356,False,160.095298815476
789,1,1,0.02,0.0065463040955364,0.0064166784286499,0.0066785481758415,0.04000001988078809,42269.0,42988.0,43167.0,3429185.7292815438,22449.98884191323,48689088.0,318733.5761823356,False,160.095298815476
789,1,1,0.05,0.0065463040955364,0.0062270374037325,0.0068819401785731,0.09999993231540581,41043.0,42988.0,43595.0,3896761.62331293,25520.017273120127,48689088.0,318733.5761823356,False,160.095298815476
789,1,1,0.1,0.0065463040955364,0.0059233410283923,0.0072347852401435,0.20000002357248264,40232.0,42988.0,45243.0,3820978.395496292,25054.997046957586,48689088.0,318733.5761823356,False,160.095298815476
789,1,2,0.0025,0.0059406426735222,0.0059258094988763,0.0059555131010711,0.005000060191766923,4527.0,4552.0,4555.0,942646.6129048083,5599.932586032599,877223.5,5211.271358316531,False,51.77678601389215
789,1,2,0.005,0.0059406426735222,0.0059110135771334,0.0059704203158617,0.010000010826930132,4469.0,4552.0,4553.0,1413981.0027979822,8399.990905388535,877223.5,5211.271358316531,False,51.77678601389215
789,1,2,0.01,0.0059406426735222,0.0058815320953726,0.0060003469698131,0.02000000745016929,4419.0,4552.0,4499.0,673316.3703342737,3999.998509966697,877223.5,5211.271358316531,False,51.77678601389215
789,1,2,0.02,0.0059406426735222,0.0058230101130902,0.0060606515035033,0.03999997352888303,4343.0,4552.0,4566.0,938388.719289817,5575.00368941437,877223.5,5211.271358316531,False,51.77678601389215
789,1,2,0.05,0.0059406426735222,0.005650914274156,0.0062452256679534,0.09999992820397915,4317.0,4552.0,4609.0,491324.92334404466,2920.002096445314,877223.5,5211.271358316531,False,51.77678601389215
789,1,2,0.1,0.0059406426735222,0.005375315900892,0.0065654260106384,0.20000005229008774,4132.0,4552.0,4795.0,557091.3099303715,3314.999133292022,877223.5,5211.271358316531,False,51.77678601389215
789,1,7,0.0025,0.0054341284558176,0.0054205600172281,0.0054477308876812,0.00500003676707169,16317.0,16313.0,16315.0,-73608.2417179903,-399.9970586558937,7546486.0,41008.57431402989,False,86.87627931948592
789,1,7,0.005,0.0054341284558176,0.0054070255719125,0.0054613673128187,0.010000042201906804,16364.0,16313.0,16380.0,294432.9668719659,1599.9932477234072,7546486.0,41008.57431402989,False,86.87627931948592
789,1,7,0.01,0.0054341284558176,0.0053800581954419,0.005488742608577,0.020000005131456656,16297.0,16313.0,16498.0,1849391.225493822,10049.997421443692,7546486.0,41008.57431402989,False,86.87627931948592
789,1,7,0.02,0.0054341284558176,0.005326525773853,0.0055439048446714,0.039999897226190385,16242.0,16313.0,16652.0,1886106.1391807906,10250.026335856379,7546486.0,41008.57431402989,False,86.87627931948592
789,1,7,0.05,0.0054341284558176,0.0051691029220819,0.005712741985917,0.0999999586699764,15780.0,16313.0,16883.0,2028919.6884029796,11030.004558703487,7546486.0,41008.57431402989,False,86.87627931948592
789,1,7,0.1,0.0054341284558176,0.0049170027486979,0.0060056410729885,0.2000000589192319,15466.0,16313.0,17151.0,1547805.145568445,8424.997518028087,7546486.0,41008.57431402989,False,86.87627931948592
789,2,1,0.0025,0.0166266057640314,0.0165850911289453,0.0166682247072458,0.005000027781099088,83894.0,83783.0,83882.0,-144346.00609423997,-2399.986665146529,211674144.0,3519422.5427268147,False,218.4490453340492
789,2,1,0.005,0.0166266057640314,0.0165436808019876,0.0167099460959434,0.009999912489768266,83817.0,83783.0,83721.0,-577390.492723761,-9600.084010557643,211674144.0,3519422.5427268147,False,218.4490453340492
789,2,1,0.01,0.0166266057640314,0.0164611674845218,0.016793705523014,0.020000023633855103,83741.0,83783.0,84006.0,796901.3145129753,13249.984342589496,211674144.0,3519422.5427268147,False,218.4490453340492
789,2,1,0.02,0.0166266057640314,0.0162973776459693,0.0169624853879213,0.039999949471690714,83355.0,83783.0,83954.0,900605.9653463347,14975.018916559684,211674144.0,3519422.5427268147,False,218.4490453340492
789,2,1,0.05,0.0166266057640314,0.0158157162368297,0.0174790695309638,0.09999999413485915,82610.0,83783.0,84634.0,1216819.0649200846,20240.00118710458,211674144.0,3519422.5427268147,False,218.4490453340492
789,2,1,0.1,0.0166266057640314,0.0150443753227591,0.0183752421289682,0.20000003346641348,81459.0,83783.0,85810.0,1306266.5825872289,21754.996359691482,211674144.0,3519422.5427268147,False,218.4490453340492
789,2,2,0.0025,0.0100537622347474,0.0100286593660712,0.0100789284333586,0.005000020143326201,242763.0,243178.0,243041.0,5530239.867205199,55599.77600711504,212673760.0,2138171.4166097343,False,305.0568772859971
789,2,2,0.005,0.0100537622347474,0.0100036188960075,0.0101041570305824,0.01000000922627031,242274.0,243178.0,243429.0,11488178.141394986,115499.89343667623,212673760.0,2138171.4166097343,False,305.0568772859971
789,2,2,0.01,0.0100537622347474,0.0099537260830402,0.0101548042148351,0.0199999533874054,241888.0,243178.0,243820.0,9608205.44111004,96600.22513935664,212673760.0,2138171.4166097343,False,305.0568772859971
789,2,2,0.02,0.0100537622347474,0.0098546845838427,0.0102568613365292,0.03999994592869278,239859.0,243178.0,245780.0,14722382.5356596,148025.20009790178,212673760.0,2138171.4166097343,False,305.0568772859971
789,2,2,0.05,0.0100537622347474,0.0095634348690509,0.010569229722023,0.09999996478810216,236051.0,243178.0,249114.0,12987737.968035076,130630.04599731835,212673760.0,2138171.4166097343,False,305.0568772859971
789,2,2,0.1,0.0100537622347474,0.0090970201417803,0.011111126281321,0.20000007101997866,229126.0,243178.0,256102.0,13393534.466933133,134879.9521041434,212673760.0,2138171.4166097343,False,305.0568772859971
789,2,7,0.0025,0.0021897365804761,0.0021842690184712,0.002195217879489,0.005000076074533444,13578.0,13618.0,13685.0,9772706.021753637,21399.674405950744,3511745.0,7689.796487804269,False,79.39330894936411
789,2,7,0.005,0.0021897365804761,0.0021788151934742,0.0022007126826792,0.010000014752066905,13551.0,13618.0,13710.0,7261106.445194325,15899.976544248224,3511745.0,7689.796487804269,False,79.39330894936411
789,2,7,0.01,0.0021897365804761,0.002167948288843,0.0022117437329143,0.019999992552464124,13585.0,13618.0,13798.0,4863519.585581367,10650.00396581433,3511745.0,7689.796487804269,False,79.39330894936411
789,2,7,0.02,0.0021897365804761,0.0021463769953697,0.0022339720744639,0.039999898031152496,13539.0,13618.0,13828.0,3299272.0936892824,7225.018418170032,3511745.0,7689.796487804269,False,79.39330894936411
789,2,7,0.05,0.0021897365804761,0.002082941820845,0.0023020068183541,0.1000000407960008,13425.0,13618.0,14112.0,3136055.5442978176,6869.997197315888,3511745.0,7689.796487804269,False,79.39330894936411
789,2,7,0.1,0.0021897365804761,0.001981355715543,0.0024200333282351,0.19999999684899494,12624.0,13618.0,14521.0,4324360.179582428,9485.000149436417,3511745.0,7689.796487804269,False,79.39330894936411
789,3,1,0.0025,0.0030624063219875,0.0030547596979886,0.0030700720380991,0.005000095569056665,4415.0,4384.0,4389.0,-1697976.9135464241,-5199.900610080788,2113571.0,6472.613192369463,False,61.37377940337572
789,3,1,0.005,0.0030624063219875,0.0030471323989331,0.0030777566134929,0.010000008065271038,4424.0,4384.0,4397.0,-881655.2648975422,-2699.997822378576,2113571.0,6472.613192369463,False,61.37377940337572
789,3,1,0.01,0.0030624063219875,0.0030319348443299,0.0030931839719414,0.019999993819385605,4439.0,4384.0,4321.0,-1926558.0523606404,-5900.00182328181,2113571.0,6472.613192369463,False,61.37377940337572
789,3,1,0.02,0.0030624063219875,0.003001766745001,0.0031242710538208,0.03999996287497091,4360.0,4384.0,4355.0,-40814.89090604028,-125.0001160158236,2113571.0,6472.613192369463,False,61.37377940337572
789,3,1,0.05,0.0030624063219875,0.002913051052019,0.0032194191589951,0.09999995447440713,4387.0,4384.0,4521.0,437382.34153221926,1340.0006100432222,2113571.0,6472.613192369463,False,61.37377940337572
789,3,1,0.1,0.0030624063219875,0.0027709798887372,0.0033844825811684,0.20000003021390195,4163.0,4384.0,4604.0,718823.2512108411,2204.9996668917815,2113571.0,6472.613192369463,False,61.37377940337572
789,3,2,0.0025,0.0152102718129754,0.0151722934097051,0.0152483452111482,0.005000023887313633,55408.0,55381.0,55326.0,-1078212.4610335538,-16399.921649985597,70807944.0,1077008.074757941,False,156.40414751182846
789,3,2,0.005,0.0152102718129754,0.0151344100013375,0.0152865136042237,0.010000016593218315,55396.0,55381.0,55538.0,933574.204065638,14199.97643766909,70807944.0,1077008.074757941,False,156.40414751182846
789,3,2,0.01,0.0152102718129754,0.0150589272379875,0.0153631381690502,0.020000027435146346,55243.0,55381.0,55625.0,1255707.6718629384,19099.97379947118,70807944.0,1077008.074757941,False,156.40414751182846
789,3,2,0.02,0.0152102718129754,0.0149090886116027,0.0155175393447279,0.039999953883332134,54880.0,55381.0,55746.0,1423286.969434558,21650.02496067526,70807944.0,1077008.074757941,False,156.40414751182846
789,3,2,0.05,0.0152102718129754,0.0144684584811329,0.0159901194274425,0.09999999278988901,54458.0,55381.0,56218.0,1156630.8541126926,17600.001268979624,70807944.0,1077008.074757941,False,156.40414751182846
789,3,2,0.1,0.0152102718129754,0.013762823306024,0.0168099515140056,0.20000006948008492,53558.0,55381.0,57039.0,1142387.1141627466,17404.99395349771,70807944.0,1077008.074757941,False,156.40414751182846
789,3,7,0.0025,0.0139875570312142,0.0139526315033435,0.0140225701034069,0.0050000530294638254,152541.0,152657.0,152749.0,2974037.224243126,41599.5587995403,138673040.0,1939697.0556918527,False,242.30730512398912
789,3,7,0.005,0.0139875570312142,0.0139177935197949,0.014057669788599,0.010000008428652285,152227.0,152657.0,152817.0,4218013.570452785,58999.95027099343,138673040.0,1939697.0556918527,False,242.30730512398912
789,3,7,0.01,0.0139875570312142,0.0138483783230185,0.0141281345859169,0.020000032812255028,151947.0,152657.0,153513.0,5597729.908798249,78299.87154023231,138673040.0,1939697.0556918527,False,242.30730512398912
789,3,7,0.02,0.0139875570312142,0.0137105854228138,0.0142701240256428,0.03999992971982122,151308.0,152657.0,153843.0,4530518.515046436,63375.111350353895,138673040.0,1939697.0556918527,False,242.30730512398912
789,3,7,0.05,0.0139875570312142,0.0133053762838244,0.0147047145292162,0.09999997322491662,149719.0,152657.0,155323.0,4004750.1156026386,56040.015004760746,138673040.0,1939697.0556918527,False,242.30730512398912
789,3,7,0.1,0.0139875570312142,0.0126564651727676,0.0154586415737867,0.20000000667653914,146677.0,152657.0,158171.0,4101811.718855329,57469.998081496546,138673040.0,1939697.0556918527,False,242.30730512398912
789,4,1,0.0025,0.0108905816450715,0.0108633888885378,0.010917842388153,0.005000049112966793,120919.0,120877.0,120833.0,-1579329.1635565553,-17199.831053053727,42723620.0,465285.0717830099,False,252.7431965370289
789,4,1,0.005,0.0108905816450715,0.0108362641185522,0.0109451711177825,0.01000006708626972,120667.0,120877.0,120788.0,1111039.7022704282,12099.918826158204,42723620.0,465285.0717830099,False,252.7431965370289
789,4,1,0.01,0.0108905816450715,0.0107822185382246,0.011000033468008,0.01999996971372302,120135.0,120877.0,120955.0,3764663.886058807,41000.06208696183,42723620.0,465285.0717830099,False,252.7431965370289
789,4,1,0.02,0.0108905816450715,0.0106749339029192,0.0111105861142277,0.03999999048455205,119590.0,120877.0,121834.0,5150897.761450699,56100.01334541893,42723620.0,465285.0717830099,False,252.7431965370289
789,4,1,0.05,0.0108905816450715,0.0103594418615102,0.0114489533007144,0.09999995002843538,117720.0,120877.0,123977.0,5742941.0787740145,62570.0312672236,42723620.0,465285.0717830099,False,252.7431965370289
789,4,1,0.1,0.0108905816450715,0.0098542058840394,0.0120359547436237,0.2000000413245,114875.0,120877.0,126134.0,5160538.964207473,56294.988368188766,42723620.0,465285.0717830099,False,252.7431965370289
789,4,2,0.0025,0.0116654084995388,0.0116362813860178,0.0116946091875433,0.005000059715740402,133909.0,134042.0,134530.0,10646723.925099412,124198.51667872394,151501328.0,1767324.8793426305,False,214.5230025838059
789,4,2,0.005,0.0116654084995388,0.0116072269156575,0.0117238815873861,0.010000008686746751,133851.0,134042.0,135468.0,13861425.145166777,161699.85953542707,151501328.0,1767324.8793426305,False,214.5230025838059
789,4,2,0.01,0.0116654084995388,0.0115493359044194,0.0117826480418443,0.020000006427799973,133856.0,134042.0,135743.0,8087877.556766175,94349.96967686337,151501328.0,1767324.8793426305,False,214.5230025838059
789,4,2,0.02,0.0116654084995388,0.0114344181492924,0.0119010647758841,0.03999993021461484,132735.0,134042.0,136026.0,7052445.710444436,82275.14354006451,151501328.0,1767324.8793426305,False,214.5230025838059
789,4,2,0.05,0.0116654084995388,0.0110964803025126,0.0122635066509246,0.09999994516971436,130239.0,134042.0,138025.0,6671657.422811919,77860.04269088381,151501328.0,1767324.8793426305,False,214.5230025838059
789,4,2,0.1,0.0116654084995388,0.0105552980676293,0.0128922704607248,0.2000000223172223,126293.0,134042.0,142267.0,6835339.624547813,79869.99108761827,151501328.0,1767324.8793426305,False,214.5230025838059
789,4,7,0.0025,0.0098292483016848,0.0098047060891985,0.0098538529127836,0.0050000537650311755,4369.0,4364.0,4377.0,162777.55949268496,1599.9827953750253,12749.8896484375,125.32183117357364,False,26.509177544377703
789,4,7,0.005,0.0098292483016848,0.0097802244126796,0.0098785171285271,0.009999982424428133,4349.0,4364.0,4372.0,233994.95885009447,2300.0040423886344,12749.8896484375,125.32183117357364,False,26.509177544377703
789,4,7,0.01,0.0098292483016848,0.0097314454615116,0.0099280336871743,0.01999999868482249,4308.0,4364.0,4332.0,122082.59125945064,1200.000078910656,12749.8896484375,125.32183117357364,False,26.509177544377703
789,4,7,0.02,0.0098292483016848,0.0096346158534288,0.0100278118625283,0.03999998774157432,4284.0,4364.0,4339.0,139879.344467309,1375.000421383512,12749.8896484375,125.32183117357364,False,26.509177544377703
789,4,7,0.05,0.0098292483016848,0.0093498704954981,0.0103332046419382,0.09999996927769736,4331.0,4364.0,4378.0,47796.570647069464,470.00014439486677,12749.8896484375,125.32183117357364,False,26.509177544377703
789,4,7,0.1,0.0098292483016848,0.008893871679902,0.0108629995957016,0.20000001796434533,4147.0,4364.0,4539.0,199072.89762880703,1959.9998239494316,12749.8896484375,125.32183117357364,False,26.509177544377703
789,5,1,0.0025,0.0129776550456881,0.0129452515393495,0.0130101405084133,0.00500004809268813,7350.0,7363.0,7372.0,339040.67698116193,4399.957678841513,1460766.375,18957.32211709034,False,90.97010167444044
789,5,1,0.005,0.0129776550456881,0.0129129281267523,0.0130427060648798,0.010000065393470458,7335.0,7363.0,7391.0,431506.31615816546,5599.963379896015,1460766.375,18957.32211709034,False,90.97010167444044
789,5,1,0.01,0.0129776550456881,0.0128485253080725,0.0131080830469727,0.020000023673137704,7366.0,7363.0,7348.0,-69348.73171676452,-899.9989347100643,1460766.375,18957.32211709034,False,90.97010167444044
789,5,1,0.02,0.0129776550456881,0.0127206807956099,0.0132398204877972,0.039999913946285055,7349.0,7363.0,7524.0,337096.1662797732,4375.009412145321,1460766.375,18957.32211709034,False,90.97010167444044
789,5,1,0.05,0.0129776550456881,0.0123447272926568,0.0136430338025093,0.1000000151791958,7309.0,7363.0,7576.0,205652.5157763661,2669.999594715534,1460766.375,18957.32211709034,False,90.97010167444044
789,5,1,0.1,0.0129776550456881,0.0117426682263612,0.0143425278365612,0.2000000332384816,7055.0,7363.0,7960.0,348095.7188801364,4524.999247979479,1460766.375,18957.32211709034,False,90.97010167444044
789,5,2,0.0025,0.0048190923407673,0.0048070596531033,0.004831155296415,0.005000032399732023,6415.0,6391.0,6439.0,996030.6802992267,4799.968896458807,1183563.0,5703.699388115667,False,61.20599979866447
789,5,2,0.005,0.0048190923407673,0.0047950567677617,0.0048432480543851,0.010000034053454466,6419.0,6391.0,6444.0,518765.9793225139,2499.9914866653744,1183563.0,5703.699388115667,False,61.20599979866447
789,5,2,0.01,0.0048190923407673,0.0047711418010294,0.0048675253055989,0.02000000960057399,6324.0,6391.0,6452.0,1328028.0746349394,6399.996927817799,1183563.0,5703.699388115667,False,61.20599979866447
789,5,2,0.02,0.0048190923407673,0.0047236680984497,0.0049164444208145,0.03999995326687478,6253.0,6391.0,6685.0,2240939.1086033117,10800.012617958551,1183563.0,5703.699388115667,False,61.20599979866447
789,5,2,0.05,0.0048190923407673,0.0045840623788535,0.0050661722198128,0.09999995895505587,6152.0,6391.0,6712.0,1161561.0228692165,5600.002298517815,1183563.0,5703.699388115667,False,61.20599979866447
789,5,2,0.1,0.0048190923407673,0.0043604951351881,0.0053259208798408,0.20000001779561782,5739.0,6391.0,6908.0,1210864.7469521686,5844.999479923115,1183563.0,5703.699388115667,False,61.20599979866447
789,5,7,0.0025,0.0127071822062134,0.0126754539087414,0.0127389905974268,0.0050000558572888855,73475.0,73880.0,74113.0,10041442.404388424,127598.57453791214,15789291.0,200637.39764392647,False,170.5311902285158
789,5,7,0.005,0.0127071822062134,0.0126438047736883,0.0127708772197365,0.010000007477405712,73115.0,73880.0,74057.0,7413094.099429676,94199.92956289086,15789291.0,200637.39764392647,False,170.5311902285158
789,5,7,0.01,0.0127071822062134,0.0125807439908385,0.0128348916769027,0.019999984332996667,72830.0,73880.0,74292.0,5752560.736007197,73100.05726294203,15789291.0,200637.39764392647,False,170.5311902285158
789,5,7,0.02,0.0127071822062134,0.0124555630609393,0.0129638845100998,0.04000002141653275,72400.0,73880.0,74847.0,4813883.0341337295,61174.967246107764,15789291.0,200637.39764392647,False,170.5311902285158
789,5,7,0.05,0.0127071822062134,0.012087445706129,0.0133586935698986,0.10000000761050992,70666.0,73880.0,77028.0,5004531.516878947,63619.99515819395,15789291.0,200637.39764392647,False,170.5311902285158
789,5,7,0.1,0.0127071822062134,0.0114979343488812,0.0140436086803674,0.19999999668883867,67960.0,73880.0,79855.0,4672632.258131593,59475.00098465662,15789291.0,200637.39764392647,False,170.5311902285158
789,6,1,0.0025,0.0181871354579925,0.0181417241692543,0.0182326603680849,0.005000023474726766,9303.0,9190.0,9369.0,725783.5806722793,13199.938027012298,22347588.0,406438.6101154089,False,84.9300359048354
789,6,1,0.005,0.0181871354579925,0.0180964265018701,0.0182782988995313,0.010000015739486477,9176.0,9190.0,9483.0,1687996.6611090456,30699.95167985257,22347588.0,406438.6101154089,False,84.9300359048354
789,6,1,0.01,0.0181871354579925,0.018006170168519,0.0183699186891317,0.01999998663351856,9409.0,9190.0,9441.0,87972.86638059471,1600.0010693192298,22347588.0,406438.6101154089,False,84.9300359048354
789,6,1,0.02,0.0181871354579925,0.0178270060569047,0.0185545403510332,0.04000002023299011,9418.0,9190.0,9236.0,-250160.0288382476,-4549.997698498539,22347588.0,406438.6101154089,False,84.9300359048354
789,6,1,0.05,0.0181871354579925,0.0173001382499933,0.0191196091473102,0.09999997252713111,9224.0,9190.0,9246.0,12091.427256375737,220.00006044032816,22347588.0,406438.6101154089,False,84.9300359048354
789,6,1,0.1,0.0181871354579925,0.0164564009755849,0.0200998932123184,0.19999998364913185,8716.0,9190.0,9216.0,137230.9771814596,2500.0002043858685,22347588.0,406438.6101154089,False,84.9300359048354
789,6,2,0.0025,0.0160542204976081,0.0160141345113515,0.0160944070667028,0.005000085251227384,19794.0,19868.0,19749.0,-560590.1020973275,-8999.846550407063,69006064.0,1107838.5671280622,False,101.23821348276904
789,6,2,0.005,0.0160542204976081,0.015974149107933,0.0161346923559904,0.010000023582430665,19733.0,19868.0,19786.0,330129.1125058748,5299.987501341223,69006064.0,1107838.5671280622,False,101.23821348276904
789,6,2,0.01,0.0160542204976081,0.0158944781869649,0.01621556840837,0.020000028552953998,19692.0,19868.0,19843.0,470272.8078706934,7549.989221275254,69006064.0,1107838.5671280622,False,101.23821348276904
789,6,2,0.02,0.0160542204976081,0.0157363265752792,0.0163785368204116,0.039999912974586625,19589.0,19868.0,19972.0,596377.9041255265,9575.020831753649,69006064.0,1107838.5671280622,False,101.23821348276904
789,6,2,0.05,0.0160542204976081,0.0152712473645806,0.0168773382902145,0.09999998934314445,19471.0,19868.0,20079.0,378558.89121596987,6080.000647936886,69006064.0,1107838.5671280622,False,101.23821348276904
789,6,2,0.1,0.0160542204976081,0.0145264593884348,0.017742658033967,0.200000026525397,19377.0,19868.0,20226.0,263976.2320587358,4244.999436998523,69006064.0,1107838.5671280622,False,101.23821348276904
789,6,7,0.0025,0.0183411631733179,0.0182953663170337,0.0183870736509561,0.00500007769740685,30904.0,30957.0,30857.0,-512499.9058392644,-9399.853931144957,9648765.0,176969.57328599878,False,111.0365423979061
789,6,7,0.005,0.0183411631733179,0.018249686807394,0.0184330977499485,0.00999992084382624,30964.0,30957.0,31011.0,256255.1576552401,4700.037203696157,9648765.0,176969.57328599878,False,111.0365423979061
789,6,7,0.01,0.0183411631733179,0.0181586649268865,0.0185254942625761,0.019999998438348945,30842.0,30957.0,31032.0,517952.0324971289,9500.000741784308,9648765.0,176969.57328599878,False,111.0365423979061
789,6,7,0.02,0.0183411631733179,0.0179779846221208,0.0187116786837577,0.039999924688176,30424.0,30957.0,31159.0,1001779.9494794729,18375.03459643429,9648765.0,176969.57328599878,False,111.0365423979061
789,6,7,0.05,0.0183411631733179,0.0174466539174318,0.0192815344780683,0.09999999744792638,29766.0,30957.0,31501.0,945565.6336552761,17350.000442784785,9648765.0,176969.57328599878,False,111.0365423979061
789,6,7,0.1,0.0183411631733179,0.016595771536231,0.0202701203525066,0.19999996173471335,29305.0,30957.0,32793.0,949283.8525699672,17440.003336733633,9648765.0,176969.57328599878,False,111.0365423979061
789,7,1,0.0025,0.0056448862887918,0.0056307916529476,0.0056590163148939,0.00500003557702447,8910.0,9005.0,8968.0,2054940.4669699844,11599.917461890522,7438264.0,41988.15446601436,False,94.89614442468373
789,7,1,0.005,0.0056448862887918,0.0056167324073612,0.0056731812655925,0.009999957531810716,8875.0,9005.0,9019.0,2550981.62322359,14400.061154452282,7438264.0,41988.15446601436,False,94.89614442468373
789,7,1,0.01,0.0056448862887918,0.0055887186899781,0.0057016182690858,0.019999995183396735,8789.0,9005.0,8934.0,1284327.1971959986,7250.001746019104,7438264.0,41988.15446601436,False,94.89614442468373
789,7,1,0.02,0.0056448862887918,0.0055331098847091,0.0057589206844568,0.04000005238154684,8717.0,9005.0,9142.0,1882106.6152498242,10624.986086169842,7438264.0,41988.15446601436,False,94.89614442468373
789,7,1,0.05,0.0056448862887918,0.0053695822134613,0.0059343054890632,0.09999989628601641,8802.0,9005.0,9269.0,826953.6960421138,4670.004843448057,7438264.0,41988.15446601436,False,94.89614442468373
789,7,1,0.1,0.0056448862887918,0.0051077045500278,0.0062385643832385,0.1999999932624398,8613.0,9005.0,9684.0,947066.9737727367,5355.00018039818,7438264.0,41988.15446601436,False,94.89614442468373
789,7,2,0.0025,0.0184797272086143,0.0184335857629776,0.0185259841382503,0.00499998068238759,1389.0,1385.0,1373.0,-173163.21799792038,-3200.012363319708,277.9400939941406,5.13625711734835,False,22.14690782188517
789,7,2,0.005,0.0184797272086143,0.0183875579386949,0.0185723565518856,0.010000031425037782,1381.0,1385.0,1373.0,-43290.36815738654,-799.9974860048777,277.9400939941406,5.13625711734835,False,22.14690782188517
789,7,2,0.01,0.0184797272086143,0.0182958506047725,0.0186654515564441,0.020000013529052146,1367.0,1385.0,1337.0,-81168.62217025823,-1499.9989853217753,277.9400939941406,5.13625711734835,False,22.14690782188517
789,7,2,0.02,0.0184797272086143,0.0181138049811124,0.0188530422747135,0.0399999410573642,1353.0,1385.0,1353.0,0.0,0.0,277.9400939941406,5.13625711734835,True,22.14690782188517
789,7,2,0.05,0.0184797272086143,0.0175784602761268,0.0194272026419639,0.09999997736372752,1331.0,1385.0,1453.0,65990.80664479664,1220.0002761625867,277.9400939941406,5.13625711734835,False,22.14690782188517
789,7,2,0.1,0.0184797272086143,0.0167211480438709,0.0204232577234506,0.2000000677199603,1361.0,1385.0,1464.0,27821.97420247516,514.9998256211613,277.9400939941406,5.13625711734835,False,22.14690782188517
789,7,7,0.0025,0.0064959600567817,0.0064797401428222,0.0065122204832732,0.005000077979796102,12491.0,12548.0,12607.0,3571391.1365860463,23199.638179389025,6527290.0,42401.01511903107,False,74.96392738498707
789,7,7,0.005,0.0064959600567817,0.006463561207056,0.0065285209566354,0.009999981540955417,12395.0,12548.0,12682.0,4418120.48011676,28700.052977555744,6527290.0,42401.01511903107,False,74.96392738498707
