seed,sim_len,row_index,init_id,cell,row_kind,offset_index,log_offset,epsilon,center_gain,gain,loss,analytic_gradient_gain,analytic_gradient_log_gain,firing_rate_hz,spike_count,center_Strf_alpha,center_output_ad,center_on_ron_gSYN,center_off_ron_gSYN,center_on_sonoff_gSYN,center_off_sonoff_gSYN,center_sonoff_ron_gSYN,center_abs_ref,center_rel_ref_a,center_rel_ref_b,center_rel_ref_c
1213,29801,6,0,7,center,6,0.0,0.0,0.015980957075953484,0.015980957075953484,43911.0,222467776.0,3555247.9790388346,135.46525284386428,4037.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1213,29801,7,0,1,plus,7,0.0025,0.0025,0.010369358584284782,0.010395314544439316,5424.0,-4662.017578125,-48.46313913631457,37.01218079930204,1103.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1213,29801,7,0,2,plus,7,0.0025,0.0025,0.0017865144181996584,0.0017909863963723183,10089.0,6272095.0,11233.236821754836,72.07811818395355,2148.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1213,29801,7,0,7,plus,7,0.0025,0.0025,0.015980957075953484,0.016020959243178368,43969.0,222767376.0,3568947.051605791,135.5323646857488,4039.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1213,29801,8,0,1,plus,8,0.005,0.005,0.010369358584284782,0.010421334765851498,5427.0,-6490.11376953125,-67.63564826074753,37.11284856212878,1106.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1213,29801,8,0,2,plus,8,0.005,0.005,0.0017865144181996584,0.0017954693175852299,10222.0,6252519.0,11226.206022118684,72.3130096305493,2155.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1213,29801,8,0,7,plus,8,0.005,0.005,0.015980957075953484,0.01606106199324131,43896.0,224627536.0,3607756.781085044,135.49880876480654,4038.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1213,29801,9,0,1,plus,9,0.01,0.01,0.010369358584284782,0.01047357264906168,5397.0,-7186.203125,-75.26522050060157,37.24707224589778,1110.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1213,29801,9,0,2,plus,9,0.01,0.01,0.0017865144181996584,0.0018044691532850266,10336.0,6025848.0,10873.45683838427,72.71568068185631,2167.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1213,29801,9,0,7,plus,9,0.01,0.01,0.015980957075953484,0.01614156924188137,44071.0,229852208.0,3710175.330831319,135.5994765276333,4041.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
