seed,sim_len,row_index,init_id,cell,row_kind,offset_index,log_offset,epsilon,center_gain,gain,loss,analytic_gradient_gain,analytic_gradient_log_gain,firing_rate_hz,spike_count,center_Strf_alpha,center_output_ad,center_on_ron_gSYN,center_off_ron_gSYN,center_on_sonoff_gSYN,center_off_sonoff_gSYN,center_sonoff_ron_gSYN,center_abs_ref,center_rel_ref_a,center_rel_ref_b,center_rel_ref_c
1011,29801,0,0,1,minus,0,-0.1,0.1,0.010369358584284782,0.009382584132254124,5609.0,-11949.77734375,-112.11979128943858,35.09949330559377,1046.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1011,29801,0,0,2,minus,0,-0.1,0.1,0.0017865144181996584,0.0016165050910785794,8619.0,4716952.0,7624.976922373287,68.11851951276802,2030.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1011,29801,0,0,7,minus,0,-0.1,0.1,0.015980957075953484,0.014460167847573757,41887.0,175291488.0,2534744.338730961,132.98211469413778,3963.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1011,29801,1,0,1,minus,1,-0.05,0.05,0.010369358584284782,0.009863639250397682,5590.0,-14009.4619140625,-138.18427841249832,36.34106238045703,1083.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1011,29801,1,0,2,minus,1,-0.05,0.05,0.0017865144181996584,0.0016993851168081164,9482.0,5204194.0,8843.929828582099,70.5681017415523,2103.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1011,29801,1,0,7,minus,1,-0.05,0.05,0.015980957075953484,0.01520155742764473,42808.0,192205696.0,2921825.925664425,134.15657192711654,3998.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1011,29801,2,0,1,minus,2,-0.02,0.02,0.010369358584284782,0.010164031758904457,5710.0,-18583.32421875,-188.88149754539336,37.347740008724536,1113.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
1011,29801,2,0,2,minus,2,-0.02,0.02,0.0017865144181996584,0.001751139061525464,9762.0,5788192.5,10135.92998237873,71.5747793698198,2133.0,59.34796905517578,0.003477817866951227,0.03811865672469139,0.019889790564775467,0.039781637489795685,0.045002952218055725,0.024391407147049904,3.5100626945495605,4.31492280960083,8.399785995483398,0.2598817050457001
1011,29801,2,0,7,minus,2,-0.02,0.02,0.015980957075953484,0.015664512291550636,43123.0,202425968.0,3170904.063865036,134.79413442501928,4017.0,59.11423873901367,0.004803546704351902,0.04223012551665306,0.038019679486751556,0.04160550981760025,0.04478614404797554,0.020792031660676003,4.51259708404541,8.273573875427246,6.738358020782471,0.34646177291870117
1011,29801,3,0,1,minus,3,-0.01,0.01,0.010369358584284782,0.010266182012856007,5663.0,-16120.078125,-165.49165609270858,37.58263145532029,1120.0,6.626354694366455,0.0035706069320440292,0.017586013302206993,0.0440235361456871,0.036416418850421906,0.015820348635315895,0.03075505420565605,9.734742164611816,4.234930515289307,6.025596618652344,0.5770443677902222
