parameter,final_mean_convergence,final_median_convergence,final_mean_remaining_spread,final_median_remaining_spread,percent_cells_lower_spread,percent_cells_half_or_less_initial_spread,percent_cells_increased_spread,n_cells,n_epochs
strf_gain,-7.384037777572589,-6.652815165477739,8.38403777757259,7.652815165477739,8.636363636363637,0.0,91.36363636363637,220,70
strf_alpha,-2.193802124681184,-1.668973573771655,3.193802124681184,2.668973573771655,14.09090909090909,2.727272727272727,85.9090909090909,220,70
output_ad,-0.2844531122428483,-0.10531583903088704,1.2844531122428484,1.105315839030887,34.54545454545455,1.8181818181818181,65.45454545454545,220,70
on_ron_gsyn,0.24147652423239263,0.24875546247809388,0.7585234757676075,0.7512445375219061,82.72727272727273,22.727272727272727,17.272727272727273,220,70
off_ron_gsyn,0.21776866084637414,0.19141240654734054,0.7822313391536261,0.8085875934526594,76.81818181818181,20.909090909090907,23.18181818181818,220,70
on_sonoff_gsyn,-0.7238032741059037,-0.5991749785932914,1.723803274105904,1.5991749785932914,16.363636363636363,7.727272727272727,83.63636363636363,220,70
off_sonoff_gsyn,-0.5308458559946809,-0.4086295783065518,1.530845855994681,1.4086295783065519,20.0,6.8181818181818175,80.0,220,70
sonoff_ron_gsyn,-0.04732686772295955,-0.014232250399680235,1.0473268677229597,1.0142322503996803,45.909090909090914,0.45454545454545453,54.090909090909086,220,70
